delivery.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
grp.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
hotels.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
kafalat.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
mx01.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
mx02.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
onlineeservices.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
professions.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
statistics.mota.gov.jo,وزارة السياحة والآثار,The Ministry of Tourism and Antiquities
www.nerc.gov.jo,المركز الوطني للبحث والتطوير,The National Center for Research and Development
nerc.nerc.gov.jo,المركز الوطني للبحث والتطوير,The National Center for Research and Development
sun.nerc.gov.jo,المركز الوطني للبحث والتطوير,The National Center for Research and Development
www.royalautomobilemuseum.gov.jo,متحف السيارات الملكي,The Royal Automobile Museum
www.vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
cert.vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
domain.vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
ict.vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
tms2.vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
www.e-training-vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
mail.e-training-vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
mx01.e-training-vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
mx02.e-training-vtc.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
www.tvt.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
mail.tvt.gov.jo,مؤسسة التدريب المهني,Vocational Training Corporation
www.waj.gov.jo,سلطة المياه,Water Authority of Jordan
mail.srwa.gov.jo,سلطة مياه الكرك,Water Authority of Karak
www.ysf.gov.jo,الصندوق الوطني لدعم الحركة الشبابية,Youth Support Fund
mail.ysf.gov.jo,الصندوق الوطني لدعم الحركة الشبابية,Youth Support Fund
www.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
cpanel.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
cpcalendars.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
cpcontacts.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
mail.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
www.mail.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
webdisk.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
webmail.zm.gov.jo,بلدية الزرقاء,Zarqa Municipality
